Sensor,Date.Time,Temp_C,day,Date.Time.2,Cond_ms_cm,Date.Time.3,DO_percent,salinity,bp_inches,pressure_mbar
Wql_040850_Probe1.BGA,4/14/2017 5:19,18.33979988,14,4/14/2017 5:21,447.0200806,4/14/2017 5:24,96.99169922,356.3505177,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 5:49,18.03355789,14,4/14/2017 5:51,444.4894409,4/14/2017 5:54,96.08740234,354.1565936,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 6:19,17.98579025,14,4/14/2017 6:21,443.9519653,4/14/2017 6:24,95.66647339,353.6907731,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 6:49,17.66994858,14,4/14/2017 6:51,452.7674561,4/14/2017 6:54,95.4804306,361.337216,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 7:19,17.56668091,14,4/14/2017 7:21,467.4379272,4/14/2017 7:24,94.52224731,374.0910846,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 7:49,17.52501297,14,4/14/2017 7:51,478.7868652,4/14/2017 7:54,95.06783295,383.9815553,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 8:19,17.43984222,14,4/14/2017 8:21,471.4994507,4/14/2017 8:24,96.40158081,377.6282603,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 8:49,17.46285248,14,4/14/2017 8:51,470.1847229,4/14/2017 8:54,97.17679596,376.4829715,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 9:19,17.55766869,14,4/14/2017 9:21,477.0368652,4/14/2017 9:24,99.14561462,382.4550951,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 9:49,17.72813034,14,4/14/2017 9:51,482.3395081,4/14/2017 9:54,101.486084,387.0818992,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 10:19,17.75301552,14,4/14/2017 10:21,485.3886719,4/14/2017 10:24,104.170166,389.7444636,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 10:49,18.02540207,14,4/14/2017 10:51,486.5431824,4/14/2017 10:54,107.8206329,390.7529791,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 11:19,18.35602951,14,4/14/2017 11:21,489.8488464,4/14/2017 11:24,110.6282654,393.641782,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 11:49,18.54304886,14,4/14/2017 11:51,493.0736389,4/14/2017 11:54,114.1595764,396.4615617,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 12:19,18.99590302,14,4/14/2017 12:21,496.1677551,4/14/2017 12:24,116.7488403,399.1685998,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 12:49,19.22710419,14,4/14/2017 12:51,500.8999634,4/14/2017 12:54,119.2496338,403.3116673,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 13:19,19.36286354,14,4/14/2017 13:21,499.6800842,4/14/2017 13:24,121.41922,402.2433281,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 13:49,19.60051346,14,4/14/2017 13:51,502.3469238,4/14/2017 13:54,123.7791443,404.5791748,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 14:19,19.76192856,14,4/14/2017 14:21,505.0028076,4/14/2017 14:24,125.7459717,406.9065078,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 14:49,20.07960892,14,4/14/2017 14:51,503.671936,4/14/2017 14:54,126.6908264,405.7401393,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 15:19,20.31014824,14,4/14/2017 15:21,507.9026794,4/14/2017 15:24,127.3838196,409.4488732,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 15:49,20.51847458,14,4/14/2017 15:51,510.0256958,4/14/2017 15:54,127.0621033,411.3109653,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 16:19,20.70029449,14,4/14/2017 16:21,515.9835815,4/14/2017 16:24,127.7429199,416.5402384,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 16:49,20.78644371,14,4/14/2017 16:51,538.2952271,4/14/2017 16:54,126.934845,436.1699883,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 17:19,20.92316246,14,4/14/2017 17:21,617.8145752,4/14/2017 17:24,128.9487915,506.6956121,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 17:49,21.0945034,14,4/14/2017 17:51,636.7455444,4/14/2017 17:54,128.6010742,523.6073932,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 18:19,21.10603714,14,4/14/2017 18:21,636.2093506,4/14/2017 18:24,126.9364014,523.1277762,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 18:49,21.0929985,14,4/14/2017 18:51,639.8704224,4/14/2017 18:54,124.6364746,526.4032531,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 19:19,20.91936493,14,4/14/2017 19:21,639.0788574,4/14/2017 19:24,122.6516113,525.6949183,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 19:49,20.91368675,14,4/14/2017 19:51,638.53479,4/14/2017 19:54,120.661377,525.2081023,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 20:19,20.90951157,14,4/14/2017 20:21,637.6844482,4/14/2017 20:24,118.9573975,524.4473136,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 20:49,20.78008652,14,4/14/2017 20:51,636.8491211,4/14/2017 20:54,117.2565918,523.7000451,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 21:19,20.78837585,14,4/14/2017 21:21,636.1112061,4/14/2017 21:24,115.9215088,523.0399913,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 21:49,20.67764664,14,4/14/2017 21:51,639.2191772,4/14/2017 21:54,114.432312,525.8204783,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 22:19,20.65202522,14,4/14/2017 22:21,638.4226074,4/14/2017 22:24,112.743988,525.107729,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 22:49,20.62392235,14,4/14/2017 22:51,633.4671021,4/14/2017 22:54,111.9827881,520.6754327,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 23:19,20.5767498,14,4/14/2017 23:21,632.6713257,4/14/2017 23:24,110.0540771,519.9639584,29.77,1008.128303
Wql_040850_Probe1.BGA,4/14/2017 23:49,20.38351631,14,4/14/2017 23:51,628.2113037,4/14/2017 23:54,109.296936,515.9778746,29.77,1008.128303
Wql_040850_Probe1.BGA,4/15/2017 0:19,20.43147659,15,4/15/2017 0:21,631.5814819,4/15/2017 0:24,108.0115356,518.9896969,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 0:49,20.33709908,15,4/15/2017 0:51,626.9241333,4/15/2017 0:54,107.3527527,514.8279447,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 1:19,20.1347847,15,4/15/2017 1:21,622.0930786,4/15/2017 1:24,105.717041,510.5138384,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 1:49,20.04428864,15,4/15/2017 1:51,621.2043457,4/15/2017 1:54,104.6315918,509.7205242,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 2:19,20.03292465,15,4/15/2017 2:21,616.5409546,4/15/2017 2:24,103.6541748,505.5594539,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 2:49,19.99299049,15,4/15/2017 2:51,611.7778931,4/15/2017 2:54,102.6125488,501.3123011,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 3:19,19.8616333,15,4/15/2017 3:21,606.2200928,4/15/2017 3:24,101.838623,496.3601618,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 3:49,19.69350243,15,4/15/2017 3:51,593.1779785,4/15/2017 3:54,100.741394,484.7550169,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 4:19,19.44976807,15,4/15/2017 4:21,550.227417,4/15/2017 4:24,99.68487549,446.6974594,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 4:49,19.20940018,15,4/15/2017 4:51,529.7194824,4/15/2017 4:54,98.60241699,428.6164433,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 5:19,19.01276016,15,4/15/2017 5:21,520.5057983,4/15/2017 5:24,98.86846924,420.51296,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 5:49,18.90799141,15,4/15/2017 5:51,522.6521606,4/15/2017 5:54,98.15188599,422.3995799,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 6:19,18.8359623,15,4/15/2017 6:21,516.9191284,4/15/2017 6:24,97.09431458,417.361857,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 6:49,18.59146309,15,4/15/2017 6:51,544.9658203,4/15/2017 6:54,96.86016846,442.0527882,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 7:19,18.40893936,15,4/15/2017 7:21,570.0494995,4/15/2017 7:24,96.89199829,464.2301473,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 7:49,18.36178207,15,4/15/2017 7:51,565.592041,4/15/2017 7:54,96.7525177,460.2827788,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 8:19,18.24622154,15,4/15/2017 8:21,553.6349487,4/15/2017 8:24,96.54260254,449.7075395,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 8:49,18.16182137,15,4/15/2017 8:51,549.5919189,4/15/2017 8:54,96.51419067,446.136266,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 9:19,18.23171997,15,4/15/2017 9:21,546.0258789,4/15/2017 9:24,98.38059998,442.9882388,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 9:49,18.25469398,15,4/15/2017 9:51,550.9501343,4/15/2017 9:54,99.27233887,447.3357432,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 10:19,18.45149231,15,4/15/2017 10:21,548.326355,4/15/2017 10:24,101.3885498,445.0188462,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 10:49,18.5421524,15,4/15/2017 10:51,554.8835449,4/15/2017 10:54,104.3264465,450.8109083,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 11:19,18.9251709,15,4/15/2017 11:21,556.0734863,4/15/2017 11:24,108.6423035,451.8626475,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 11:49,19.17443275,15,4/15/2017 11:51,561.0244141,4/15/2017 11:54,114.3451843,456.2406818,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 12:19,19.41634369,15,4/15/2017 12:21,564.6517334,4/15/2017 12:24,119.5231934,459.4504236,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 12:49,19.86435699,15,4/15/2017 12:51,575.7402954,4/15/2017 12:54,124.4361572,469.2736534,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 13:19,20.07688904,15,4/15/2017 13:21,577.9136353,4/15/2017 13:24,126.8288574,471.2009482,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 13:49,20.36522293,15,4/15/2017 13:51,602.6304321,4/15/2017 13:54,127.5638428,493.1638,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 14:19,20.46763992,15,4/15/2017 14:21,614.9974365,4/15/2017 14:24,128.0876465,504.1828046,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 14:49,20.69648743,15,4/15/2017 14:51,616.2427979,4/15/2017 14:54,130.5914917,505.2935072,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 15:19,20.9126091,15,4/15/2017 15:21,621.2679443,4/15/2017 15:24,130.0820313,509.7772913,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 15:49,21.01584244,15,4/15/2017 15:51,625.894043,4/15/2017 15:54,131.4605103,513.9078339,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 16:19,21.06548691,15,4/15/2017 16:21,625.8995972,4/15/2017 16:24,131.1101685,513.9127948,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 16:49,21.22140312,15,4/15/2017 16:51,618.9728394,4/15/2017 16:54,131.7918091,507.7290429,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 17:19,21.05051613,15,4/15/2017 17:21,538.8748169,4/15/2017 17:24,128.3773193,436.6808761,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 17:49,20.75214195,15,4/15/2017 17:51,474.4207764,4/15/2017 17:54,124.7549744,380.1740951,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 18:19,20.72639656,15,4/15/2017 18:21,464.101532,4/15/2017 18:24,122.3851624,371.1874394,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 18:49,20.55537987,15,4/15/2017 18:51,461.6874695,4/15/2017 18:54,120.3737183,369.0876367,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 19:19,20.40494728,15,4/15/2017 19:21,456.7018433,4/15/2017 19:24,117.9945068,364.7540891,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 19:49,20.41801262,15,4/15/2017 19:51,459.914856,4/15/2017 19:54,114.5697021,367.5463933,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 20:19,20.25611115,15,4/15/2017 20:21,461.1412659,4/15/2017 20:24,112.8347778,368.6126707,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 20:49,20.46832657,15,4/15/2017 20:51,472.6029358,4/15/2017 20:54,112.1090393,378.5897472,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 21:19,20.43421555,15,4/15/2017 21:21,484.2919312,4/15/2017 21:24,111.2792053,388.7866076,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 21:49,20.59572411,15,4/15/2017 21:51,487.927063,4/15/2017 21:54,110.3186035,391.9621362,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 22:19,20.4549942,15,4/15/2017 22:21,489.6186218,4/15/2017 22:24,109.249939,393.4405343,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 22:49,20.3897438,15,4/15/2017 22:51,493.4285583,4/15/2017 22:54,108.803772,396.7720046,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 23:19,20.49087715,15,4/15/2017 23:21,483.175293,4/15/2017 23:24,107.875946,387.8115694,29.84,1010.498776
Wql_040850_Probe1.BGA,4/15/2017 23:49,20.25422668,15,4/15/2017 23:51,448.8877563,4/15/2017 23:54,105.9424133,357.9703887,29.84,1010.498776
Wql_040850_Probe1.BGA,4/16/2017 0:19,20.06724358,16,4/16/2017 0:21,432.6305237,4/16/2017 0:24,104.0490723,343.8902729,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 0:49,19.91106224,16,4/16/2017 0:51,430.1523132,4/16/2017 0:54,103.1554871,341.7479715,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 1:19,19.79864311,16,4/16/2017 1:21,429.7577209,4/16/2017 1:24,102.8213196,341.4069641,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 1:49,19.82940865,16,4/16/2017 1:51,433.1261292,4/16/2017 1:54,102.3204803,344.318831,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 2:19,19.65906906,16,4/16/2017 2:21,440.7218323,4/16/2017 2:24,101.5956421,350.8923191,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 2:49,19.51533508,16,4/16/2017 2:51,446.2698669,4/16/2017 2:54,101.2817383,355.7000101,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 3:19,19.42624092,16,4/16/2017 3:21,455.7773132,4/16/2017 3:24,100.2693329,363.950935,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 3:49,19.35995102,16,4/16/2017 3:51,500.4967651,4/16/2017 3:54,99.67453003,402.9585312,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 4:19,19.22264481,16,4/16/2017 4:21,537.6085815,4/16/2017 4:24,98.30926514,435.5647971,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 4:49,18.91308022,16,4/16/2017 4:51,547.3632202,4/16/2017 4:54,97.59729004,444.1686054,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 5:19,18.87240982,16,4/16/2017 5:21,553.5357056,4/16/2017 5:24,96.58374023,449.619849,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 5:49,18.52022171,16,4/16/2017 5:51,544.2978516,4/16/2017 5:54,96.23094177,441.46342,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 6:19,18.44485474,16,4/16/2017 6:21,547.2863159,4/16/2017 6:24,95.63286591,444.1007212,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 6:49,18.22245789,16,4/16/2017 6:51,542.9500732,4/16/2017 6:54,95.73666382,440.2744295,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 7:19,18.12207222,16,4/16/2017 7:21,539.1692505,4/16/2017 7:24,95.69691467,436.9404274,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 7:49,17.93189621,16,4/16/2017 7:51,539.2304077,4/16/2017 7:54,95.93972778,436.9943407,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 8:19,17.8847599,16,4/16/2017 8:21,539.651001,4/16/2017 8:24,96.29368591,437.3651304,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 8:49,17.8678627,16,4/16/2017 8:51,533.1080933,4/16/2017 8:54,97.49050903,431.5998698,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 9:19,17.97796249,16,4/16/2017 9:21,534.7060547,4/16/2017 9:24,98.17735291,433.0073376,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 9:49,18.09698677,16,4/16/2017 9:51,532.9894409,4/16/2017 9:54,100.3638306,431.4953768,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 10:19,18.13478661,16,4/16/2017 10:21,528.7674561,4/16/2017 10:24,103.4690704,427.7785541,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 10:49,18.46876526,16,4/16/2017 10:51,539.1001587,4/16/2017 10:54,107.1235199,436.8795199,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 11:19,18.50030899,16,4/16/2017 11:21,545.7965698,4/16/2017 11:24,110.841095,442.785871,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 11:49,18.88893509,16,4/16/2017 11:51,540.6130371,4/16/2017 11:54,114.8629456,438.2133447,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 12:19,19.13741875,16,4/16/2017 12:21,543.3255005,4/16/2017 12:24,118.4767303,440.6056,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 12:49,19.39385605,16,4/16/2017 12:51,540.4298096,4/16/2017 12:54,119.3821106,438.0517852,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 13:19,19.73805237,16,4/16/2017 13:21,545.1434937,4/16/2017 13:24,120.9331055,442.2095652,29.89,1012.191971
Wql_040850_Probe1.BGA,4/16/2017 13:49,19.96056938,16,4/16/2017 13:51,546.250061,4/16/2017 13:54,122.6099243,443.1860891,29.89,1012.191971
